Size,Items,Support
8,"17,27,29,34,40,48,62,66",0.429912
8,"17,27,29,34,40,48,62,9",0.420213
8,"17,27,29,34,40,48,66,9",0.422403
8,"17,27,29,34,40,62,66,9",0.415207
8,"17,27,29,40,48,62,66,9",0.415519
8,"17,31,34,40,48,62,66,9",0.445870
8,"17,19,29,34,58,62,66,9",0.477472
8,"17,19,29,34,40,48,62,66",0.487171
8,"17,19,29,34,40,48,62,9",0.459637
8,"17,19,29,34,40,48,66,9",0.464643
8,"17,19,29,34,40,62,66,9",0.474969
8,"17,19,29,34,48,62,66,9",0.441176
8,"17,19,29,40,48,62,66,9",0.455882
8,"17,19,29,3,48,62,66,9",0.424906
8,"17,19,34,40,48,62,66,9",0.439299
8,"17,29,34,40,48,62,66,9",0.563830
8,"17,29,34,40,48,62,66,70",0.419274
8,"27,29,34,40,48,62,66,9",0.505319
8,"15,29,34,40,48,62,66,9",0.439299
8,"19,29,34,40,48,62,66,9",0.438673
8,"11,29,34,40,48,62,66,9",0.471527
8,"23,29,34,40,48,62,66,9",0.400188
2,"46,5",0.746245
2,"46,54",0.562265
2,"46,72",0.591677
2,"46,68",0.487797
2,"46,74",0.602315
2,"46,7",0.762203
2,"46,64",0.671151
2,"46,56",0.752503
2,"46,50",0.479662
2,"46,52",0.796308
2,"46,wk_file_2",0.402378
2,"46,58",0.799437
2,"46,48",0.752190
2,"46,62",0.766270
2,"46,66",0.758761
2,"46,9",0.709011
2,"46,70",0.473404
2,"46,60",0.787547
2,"5,54",0.646433
2,"5,72",0.689612
2,"5,68",0.579787
2,"5,74",0.700876
2,"5,7",0.894556
2,"5,64",0.778786
2,"5,56",0.877034
2,"5,wk_file_1",0.484981
2,"5,50",0.574781
2,"5,52",0.926158
2,"5,wk_file_2",0.444618
2,"5,58",0.929287
2,"5,62",0.894556
2,"5,66",0.886108
2,"5,9",0.839487
2,"5,70",0.608260
2,"5,60",0.914894
2,"54,72",0.427096
2,"54,68",0.460889
2,"54,74",0.612954
2,"54,7",0.666771
2,"54,64",0.516583
2,"54,56",0.664268
2,"54,58",0.693054
2,"54,62",0.667397
2,"54,66",0.638611
2,"54,9",0.627972
2,"54,70",0.437422
2,"54,60",0.678661
2,"24,36",0.412078
2,"24,74",0.431477
2,"24,7",0.416458
2,"24,56",0.410513
2,"24,52",0.428035
2,"24,29",0.428974
2,"24,34",0.409887
2,"24,58",0.431164
2,"24,40",0.423967
2,"24,25",0.402065
2,"24,48",0.403004
2,"24,62",0.418648
2,"24,66",0.431477
2,"24,60",0.431477
2,"21,36",0.679287
2,"21,42",0.591677
2,"21,44",0.584793
2,"21,72",0.490613
2,"21,68",0.459011
2,"21,38",0.454005
2,"21,74",0.528786
2,"21,7",0.676783
2,"21,64",0.549124
2,"21,27",0.493742
2,"21,56",0.651126
2,"21,wk_file_1",0.450876
2,"21,50",0.408010
2,"21,52",0.693054
2,"21,31",0.545995
2,"21,29",0.691489
2,"21,34",0.661139
2,"21,58",0.695870
2,"21,40",0.688048
2,"21,3",0.611389
2,"21,25",0.621715
2,"21,48",0.656133
2,"21,62",0.655507
2,"21,66",0.654881
2,"21,9",0.622653
2,"21,70",0.419587
2,"21,60",0.682728
2,"36,42",0.821652
2,"36,44",0.790050
2,"36,72",0.704944
2,"36,68",0.598874
2,"36,38",0.658636
2,"36,74",0.725282
2,"36,7",0.932103
2,"36,64",0.798185
2,"36,56",0.914894
2,"36,wk_file_1",0.505319
2,"36,50",0.594180
2,"36,52",0.966208
2,"36,wk_file_2",0.464330
2,"36,58",0.969337
2,"36,40",0.961514
2,"36,48",0.934606
2,"36,62",0.927096
2,"36,66",0.914894
2,"36,9",0.868899
2,"36,70",0.599186
2,"36,60",0.954944
2,"42,44",0.704005
2,"42,72",0.686170
2,"42,68",0.525031
2,"42,74",0.602315
2,"42,7",0.814456
2,"42,64",0.770964
2,"42,56",0.804130
2,"42,wk_file_1",0.442115
2,"42,50",0.517835
2,"42,52",0.847309
2,"42,wk_file_2",0.407071
2,"42,58",0.848874
2,"42,48",0.802253
2,"42,62",0.812891
2,"42,66",0.817272
2,"42,9",0.765332
2,"42,70",0.544743
2,"42,60",0.841051
2,"44,72",0.586358
2,"44,68",0.533166
2,"44,74",0.633917
2,"44,7",0.782228
2,"44,64",0.691802
2,"44,56",0.773154
2,"44,50",0.498123
2,"44,52",0.813830
2,"44,wk_file_2",0.477785
2,"44,58",0.816959
2,"44,48",0.763141
2,"44,62",0.789111
2,"44,66",0.767835
2,"44,9",0.736233
2,"44,70",0.520964
2,"44,60",0.802566
2,"72,74",0.486859
2,"72,wk_file_1",0.415519
2,"72,9",0.652378
2,"17,68",0.492178
2,"17,38",0.524406
2,"17,74",0.586671
2,"17,7",0.757822
2,"17,64",0.617960
2,"17,27",0.547872
2,"17,56",0.739049
2,"17,wk_file_1",0.456508
2,"17,50",0.467459
2,"17,52",0.778786
2,"17,31",0.619212
2,"17,19",0.619524
2,"17,23",0.452441
2,"17,29",0.777847
2,"17,34",0.743429
2,"17,58",0.781915
2,"17,40",0.774093
2,"17,3",0.710889
2,"17,25",0.685857
2,"17,48",0.731852
2,"17,62",0.740926
2,"17,66",0.734981
2,"17,9",0.713392
2,"17,70",0.517835
2,"17,60",0.768773
2,"68,74",0.498436
2,"68,7",0.598561
2,"68,wk_file_1",0.412703
2,"68,9",0.562578
2,"68,70",0.407697
2,"38,74",0.535044
2,"38,7",0.664581
2,"38,64",0.594180
2,"38,56",0.657384
2,"38,50",0.454318
2,"38,52",0.684919
2,"38,58",0.686796
2,"38,40",0.687109
2,"38,48",0.634230
2,"38,62",0.672716
2,"38,66",0.647997
2,"38,9",0.631101
2,"38,70",0.563830
2,"38,60",0.675532
2,"74,9",0.683980
2,"7,wk_file_1",0.511264
2,"7,wk_file_2",0.451189
2,"7,9",0.862015
2,"7,70",0.622966
2,"64,wk_file_1",0.405820
2,"64,wk_file_2",0.417397
2,"64,66",0.781289
2,"64,9",0.739987
2,"64,70",0.537547
2,"27,56",0.651439
2,"27,50",0.427722
2,"27,52",0.686483
2,"27,31",0.513454
2,"27,29",0.687735
2,"27,34",0.647685
2,"27,58",0.689612
2,"27,40",0.681790
2,"27,3",0.610763
2,"27,48",0.664268
2,"27,62",0.653317
2,"27,66",0.648310
2,"27,9",0.623905
2,"27,60",0.678974
2,"15,56",0.593554
2,"15,52",0.630476
2,"15,31",0.507509
2,"15,19",0.476533
2,"15,29",0.630163
2,"15,34",0.598874
2,"15,58",0.633605
2,"15,40",0.625782
2,"15,3",0.581039
2,"15,25",0.551940
2,"15,48",0.594180
2,"15,62",0.594493
2,"15,66",0.601064
2,"15,9",0.565081
2,"15,70",0.415207
2,"15,60",0.630476
2,"56,wk_file_1",0.508448
2,"56,wk_file_2",0.436796
2,"56,58",0.944931
2,"56,62",0.914581
2,"56,66",0.890488
2,"56,9",0.861076
2,"56,70",0.603254
2,"56,60",0.930538
2,"50,52",0.616395
2,"50,58",0.617960
2,"50,62",0.600751
2,"50,66",0.585419
2,"50,9",0.565081
2,"50,70",0.413329
2,"50,60",0.608260
2,"52,wk_file_2",0.474969
2,"52,58",0.996245
2,"52,62",0.954005
2,"52,66",0.941802
2,"52,9",0.896746
2,"52,70",0.626095
2,"52,60",0.981852
2,"31,34",0.749374
2,"31,58",0.790363
2,"31,40",0.786295
2,"31,48",0.738110
2,"31,62",0.753755
2,"31,66",0.758448
2,"31,9",0.709950
2,"31,70",0.501564
2,"31,60",0.785044
2,"19,29",0.615144
2,"19,34",0.589174
2,"19,58",0.619212
2,"19,40",0.612015
2,"19,3",0.559449
2,"19,25",0.545995
2,"19,48",0.576971
2,"19,62",0.586671
2,"19,66",0.584168
2,"19,9",0.558198
2,"19,60",0.607947
2,"11,29",0.661452
2,"11,34",0.627347
2,"11,58",0.665832
2,"11,40",0.658010
2,"11,3",0.597309
2,"11,25",0.563204
2,"11,48",0.608886
2,"11,62",0.633917
2,"11,66",0.619837
2,"11,9",0.617960
2,"11,70",0.442741
2,"11,60",0.653630
2,"23,29",0.566333
2,"23,34",0.541302
2,"23,58",0.568523
2,"23,40",0.567897
2,"23,3",0.556320
2,"23,25",0.492804
2,"23,48",0.539737
2,"23,62",0.538798
2,"23,66",0.513767
2,"23,9",0.507509
2,"23,60",0.553817
2,"29,34",0.949937
2,"29,58",0.994994
2,"29,40",0.987171
2,"29,3",0.888298
2,"29,48",0.938048
2,"29,62",0.952753
2,"29,66",0.942741
2,"29,9",0.896746
2,"29,70",0.627972
2,"29,60",0.981227
2,"34,58",0.950876
2,"34,40",0.943992
2,"34,48",0.893930
2,"34,62",0.911452
2,"34,66",0.903004
2,"34,9",0.861389
2,"34,70",0.616083
2,"34,60",0.937109
2,"14,58",0.461202
2,"14,40",0.456508
2,"14,3",0.414894
2,"14,25",0.428661
2,"14,48",0.447434
2,"14,62",0.453066
2,"14,66",0.461202
2,"14,60",0.461202
2,"13,58",0.538486
2,"13,40",0.535357
2,"13,3",0.473404
2,"13,25",0.466208
2,"13,48",0.495307
2,"13,62",0.504380
2,"13,66",0.484043
2,"13,9",0.513454
2,"13,60",0.524093
2,"58,62",0.957447
2,"58,66",0.944931
2,"58,9",0.898936
2,"58,70",0.627660
2,"58,60",0.984981
2,"40,48",0.934606
2,"40,62",0.952753
2,"40,66",0.937735
2,"40,9",0.892365
2,"40,70",0.627972
2,"40,60",0.977472
2,"3,48",0.836045
2,"3,62",0.852315
2,"3,66",0.845745
2,"3,9",0.804443
2,"3,70",0.577284
2,"3,60",0.877660
2,"25,48",0.860138
2,"25,62",0.856696
2,"25,66",0.849499
2,"25,9",0.795682
2,"25,70",0.542553
2,"25,60",0.886108
2,"48,62",0.900188
2,"48,66",0.898936
2,"48,9",0.841990
2,"48,70",0.575094
2,"48,60",0.934293
2,"62,66",0.904881
2,"62,9",0.860451
2,"62,70",0.612954
2,"66,9",0.849499
2,"66,70",0.587610
4,"46,5,54,74",0.458385
4,"46,5,54,7",0.500000
4,"46,5,54,64",0.412703
4,"46,5,54,56",0.498436
4,"46,5,54,58",0.524406
4,"46,5,54,62",0.505006
4,"46,5,54,66",0.492178
4,"46,5,54,9",0.469337
4,"46,5,54,60",0.512516
4,"46,5,72,9",0.490613
4,"46,5,68,7",0.435857
4,"46,5,68,9",0.409262
4,"46,5,74,9",0.505006
4,"46,5,7,9",0.627660
4,"46,5,7,70",0.448686
4,"46,5,64,66",0.605757
4,"46,5,64,9",0.564143
4,"46,5,64,70",0.403630
4,"46,5,56,58",0.698686
4,"46,5,56,62",0.674906
4,"46,5,56,66",0.666458
4,"46,5,56,9",0.630163
4,"46,5,56,70",0.432728
4,"46,5,56,60",0.686796
4,"46,5,50,52",0.447434
4,"46,5,50,58",0.448999
4,"46,5,50,62",0.437735
4,"46,5,50,66",0.429599
4,"46,5,50,9",0.408636
4,"46,5,50,60",0.440864
4,"46,5,52,58",0.742491
4,"46,5,52,62",0.711202
4,"46,5,52,66",0.710263
4,"46,5,52,9",0.659887
4,"46,5,52,70",0.451815
4,"46,5,52,60",0.730601
4,"46,5,58,62",0.714643
4,"46,5,58,66",0.713392
4,"46,5,58,9",0.662078
4,"46,5,58,70",0.453379
4,"46,5,58,60",0.733730
4,"46,5,62,66",0.683354
4,"46,5,62,9",0.632979
4,"46,5,62,70",0.439299
4,"46,5,66,9",0.632979
4,"46,5,66,70",0.426471
4,"46,54,74,9",0.441802
4,"46,54,7,9",0.475594
4,"46,54,64,66",0.400814
4,"46,54,56,58",0.535670
4,"46,54,56,62",0.518773
4,"46,54,56,66",0.494994
4,"46,54,56,9",0.487797
4,"46,54,56,60",0.523780
4,"46,54,58,62",0.540989
4,"46,54,58,66",0.520964
4,"46,54,58,9",0.501877
4,"46,54,58,60",0.549750
4,"46,54,62,66",0.501877
4,"46,54,62,9",0.482165
4,"46,54,66,9",0.465269
4,"46,68,7,9",0.413329
4,"46,64,66,9",0.566020
4,"46,56,58,62",0.726533
4,"46,56,58,66",0.711202
4,"46,56,58,9",0.676471
4,"46,56,58,70",0.452128
4,"46,56,58,60",0.739987
4,"46,56,62,66",0.687422
4,"46,56,62,9",0.651439
4,"46,56,62,70",0.440238
4,"46,56,66,9",0.639862
4,"46,56,66,70",0.421777
4,"46,50,52,58",0.478098
4,"46,50,52,62",0.466834
4,"46,50,52,66",0.454005
4,"46,50,52,9",0.435857
4,"46,50,52,60",0.469962
4,"46,50,58,62",0.468398
4,"46,50,58,66",0.455569
4,"46,50,58,9",0.436796
4,"46,50,58,60",0.471527
4,"46,50,62,66",0.444305
4,"46,50,62,9",0.427409
4,"46,50,66,9",0.414894
4,"46,52,58,62",0.762829
4,"46,52,58,66",0.755006
4,"46,52,58,9",0.706195
4,"46,52,58,70",0.471214
4,"46,52,58,60",0.783792
4,"46,52,62,66",0.723717
4,"46,52,62,9",0.675219
4,"46,52,62,70",0.457134
4,"46,52,66,9",0.669587
4,"46,52,66,70",0.440864
4,"46,58,62,66",0.727159
4,"46,58,62,9",0.677722
4,"46,58,62,70",0.459011
4,"46,58,66,9",0.671777
4,"46,58,66,70",0.442428
4,"46,48,62,66",0.689299
4,"46,48,62,9",0.630163
4,"46,48,62,70",0.415519
4,"46,48,66,9",0.634230
4,"46,48,66,70",0.408010
4,"46,62,66,9",0.642365
4,"46,62,66,70",0.429287
4,"5,54,68,7",0.416458
4,"5,54,74,9",0.517522
4,"5,54,7,9",0.563204
4,"5,54,7,70",0.421464
4,"5,54,64,66",0.458073
4,"5,54,64,9",0.451815
4,"5,54,56,58",0.619212
4,"5,54,56,62",0.602941
4,"5,54,56,66",0.576033
4,"5,54,56,9",0.573217
4,"5,54,56,70",0.416458
4,"5,54,56,60",0.604819
4,"5,54,58,62",0.625156
4,"5,54,58,66",0.602628
4,"5,54,58,9",0.587610
4,"5,54,58,70",0.424280
4,"5,54,58,60",0.631414
4,"5,54,62,66",0.583229
4,"5,54,62,9",0.568210
4,"5,54,62,70",0.414268
4,"5,54,66,9",0.547872
4,"5,72,74,9",0.416458
4,"5,68,74,9",0.429599
4,"5,68,7,9",0.510013
4,"5,64,66,9",0.669274
4,"5,64,66,70",0.494055
4,"5,56,58,62",0.851690
4,"5,56,58,66",0.833229
4,"5,56,58,9",0.802566
4,"5,56,58,70",0.583229
4,"5,56,58,60",0.862015
4,"5,56,62,66",0.809762
4,"5,56,62,9",0.778160
4,"5,56,62,70",0.571339
4,"5,56,66,9",0.762829
4,"5,56,66,70",0.546621
4,"5,50,52,58",0.573217
4,"5,50,52,62",0.560075
4,"5,50,52,66",0.547247
4,"5,50,52,9",0.527222
4,"5,50,52,60",0.563517
4,"5,50,58,62",0.561640
4,"5,50,58,66",0.548811
4,"5,50,58,9",0.528160
4,"5,50,58,70",0.400501
4,"5,50,58,60",0.565081
4,"5,50,62,66",0.535670
4,"5,50,62,9",0.517522
4,"5,50,66,9",0.504380
4,"5,52,58,62",0.891114
4,"5,52,58,66",0.882353
4,"5,52,58,9",0.836671
4,"5,52,58,70",0.606070
4,"5,52,58,60",0.911139
4,"5,52,62,66",0.849186
4,"5,52,62,9",0.804756
4,"5,52,62,70",0.591364
4,"5,52,66,9",0.796934
4,"5,52,66,70",0.569462
4,"5,58,62,66",0.852628
4,"5,58,62,9",0.807259
4,"5,58,62,70",0.593242
4,"5,58,66,9",0.799124
4,"5,58,66,70",0.571026
4,"5,62,66,9",0.768461
4,"5,62,66,70",0.557259
4,"54,68,7,9",0.408636
4,"54,64,66,9",0.431164
4,"54,56,58,62",0.645181
4,"54,56,58,66",0.609199
4,"54,56,58,9",0.611389
4,"54,56,58,70",0.428974
4,"54,56,58,60",0.649249
4,"54,56,62,66",0.592616
4,"54,56,62,9",0.592929
4,"54,56,62,70",0.420213
4,"54,56,66,9",0.561952
4,"54,58,62,66",0.614831
4,"54,58,62,9",0.604193
4,"54,58,62,70",0.427096
4,"54,58,66,9",0.577910
4,"54,62,66,9",0.556320
4,"24,36,52,58",0.408323
4,"24,36,52,66",0.408636
4,"24,36,52,60",0.408636
4,"24,36,58,66",0.411765
4,"24,36,58,60",0.411765
4,"24,36,40,66",0.404568
4,"24,36,40,60",0.404568
4,"24,56,58,62",0.400501
4,"24,56,58,66",0.410200
4,"24,56,58,60",0.410200
4,"24,56,62,66",0.400501
4,"24,52,58,62",0.415207
4,"24,52,58,66",0.427722
4,"24,52,58,60",0.427722
4,"24,52,62,66",0.415207
4,"24,29,34,58",0.408323
4,"24,29,34,40",0.402065
4,"24,29,34,66",0.408636
4,"24,29,34,60",0.408636
4,"24,29,58,62",0.416145
4,"24,29,58,66",0.428661
4,"24,29,58,60",0.428661
4,"24,29,40,62",0.411452
4,"24,29,40,66",0.421464
4,"24,29,40,60",0.421464
4,"24,29,48,66",0.400501
4,"24,29,48,60",0.400501
4,"24,29,62,66",0.416145
4,"24,34,58,66",0.409574
4,"24,34,58,60",0.409574
4,"24,34,40,66",0.403317
4,"24,34,40,60",0.403317
4,"24,58,62,66",0.418648
4,"24,40,62,66",0.413955
4,"21,36,42,44",0.488736
4,"21,36,42,72",0.447747
4,"21,36,42,74",0.410200
4,"21,36,42,7",0.557259
4,"21,36,42,64",0.508761
4,"21,36,42,56",0.539737
4,"21,36,42,52",0.574781
4,"21,36,42,58",0.576033
4,"21,36,42,48",0.555069
4,"21,36,42,62",0.541927
4,"21,36,42,66",0.549437
4,"21,36,42,9",0.515332
4,"21,36,42,60",0.568210
4,"21,36,44,74",0.436483
4,"21,36,44,7",0.550063
4,"21,36,44,64",0.465269
4,"21,36,44,56",0.529412
4,"21,36,44,52",0.564768
4,"21,36,44,58",0.567584
4,"21,36,44,48",0.540050
4,"21,36,44,62",0.540363
4,"21,36,44,66",0.529412
4,"21,36,44,9",0.505945
4,"21,36,44,60",0.554443
4,"21,36,72,9",0.417710
4,"21,36,68,7",0.433980
4,"21,36,68,9",0.402065
4,"21,36,38,7",0.425532
4,"21,36,38,56",0.413955
4,"21,36,38,52",0.436796
4,"21,36,38,58",0.438360
4,"21,36,38,40",0.438673
4,"21,36,38,48",0.413955
4,"21,36,38,62",0.424593
4,"21,36,38,66",0.409262
4,"21,36,38,60",0.428348
4,"21,36,74,9",0.462140
4,"21,36,7,wk_file_1",0.427096
4,"21,36,7,9",0.586358
4,"21,36,7,70",0.404255
4,"21,36,64,66",0.507509
4,"21,36,64,9",0.479349
4,"21,36,56,wk_file_1",0.427409
4,"21,36,56,58",0.633917
4,"21,36,56,62",0.605131
4,"21,36,56,66",0.592929
4,"21,36,56,9",0.575407
4,"21,36,56,60",0.620776
4,"21,36,52,58",0.675845
4,"21,36,52,62",0.635482
4,"21,36,52,66",0.634856
4,"21,36,52,9",0.603567
4,"21,36,52,70",0.402691
4,"21,36,52,60",0.662703
4,"21,36,58,62",0.638611
4,"21,36,58,66",0.637672
4,"21,36,58,9",0.605444
4,"21,36,58,70",0.403942
4,"21,36,58,60",0.665519
4,"21,36,40,48",0.643304
4,"21,36,40,62",0.633917
4,"21,36,40,66",0.630476
4,"21,36,40,9",0.598874
4,"21,36,40,70",0.404255
4,"21,36,40,60",0.658010
4,"21,36,48,62",0.610763
4,"21,36,48,66",0.618586
4,"21,36,48,9",0.577910
4,"21,36,48,60",0.642991
4,"21,36,62,66",0.599499
4,"21,36,62,9",0.568836
4,"21,36,66,9",0.568523
4,"21,42,44,7",0.486546
4,"21,42,44,64",0.448060
4,"21,42,44,56",0.471840
4,"21,42,44,52",0.502503
4,"21,42,44,58",0.503755
4,"21,42,44,48",0.472153
4,"21,42,44,62",0.479662
4,"21,42,44,66",0.477159
4,"21,42,44,9",0.451502
4,"21,42,44,60",0.495932
4,"21,42,72,9",0.408949
4,"21,42,7,9",0.511577
4,"21,42,64,66",0.498748
4,"21,42,64,9",0.466208
4,"21,42,56,58",0.554756
4,"21,42,56,62",0.529412
4,"21,42,56,66",0.528160
4,"21,42,56,9",0.505945
4,"21,42,56,60",0.546934
4,"21,42,52,58",0.589800
4,"21,42,52,62",0.555695
4,"21,42,52,66",0.563204
4,"21,42,52,9",0.529412
4,"21,42,52,60",0.581977
4,"21,42,58,62",0.557259
4,"21,42,58,66",0.564456
4,"21,42,58,9",0.530350
4,"21,42,58,60",0.583229
4,"21,42,48,62",0.525344
4,"21,42,48,66",0.538173
4,"21,42,48,9",0.498748
4,"21,42,48,60",0.555382
4,"21,42,62,66",0.532228
4,"21,42,62,9",0.498748
4,"21,42,66,9",0.504693
4,"21,44,74,9",0.408010
4,"21,44,7,9",0.505006
4,"21,44,64,66",0.446809
4,"21,44,64,9",0.424906
4,"21,44,56,58",0.545995
4,"21,44,56,62",0.525970
4,"21,44,56,66",0.507822
4,"21,44,56,9",0.497184
4,"21,44,56,60",0.532854
4,"21,44,52,58",0.581352
4,"21,44,52,62",0.554130
4,"21,44,52,66",0.543179
4,"21,44,52,9",0.520651
4,"21,44,52,60",0.568210
4,"21,44,58,62",0.557259
4,"21,44,58,66",0.545995
4,"21,44,58,9",0.522528
4,"21,44,58,60",0.571026
4,"21,44,48,62",0.517209
4,"21,44,48,66",0.514706
4,"21,44,48,9",0.482791
4,"21,44,48,60",0.536295
4,"21,44,62,66",0.520964
4,"21,44,62,9",0.497497
4,"21,44,66,9",0.487797
4,"21,68,7,9",0.403942
4,"21,38,7,9",0.400188
4,"21,38,56,58",0.428974
4,"21,38,56,62",0.417397
4,"21,38,56,60",0.418961
4,"21,38,52,58",0.451815
4,"21,38,52,62",0.438048
4,"21,38,52,66",0.422716
4,"21,38,52,9",0.412078
4,"21,38,52,60",0.441802
4,"21,38,58,62",0.439925
4,"21,38,58,66",0.424280
4,"21,38,58,9",0.413016
4,"21,38,58,60",0.443367
4,"21,38,40,48",0.418023
4,"21,38,40,62",0.439925
4,"21,38,40,66",0.424593
4,"21,38,40,9",0.413329
4,"21,38,40,60",0.443680
4,"21,38,48,62",0.403942
4,"21,38,48,60",0.412703
4,"21,38,62,66",0.411452
4,"21,38,62,9",0.400188
4,"21,64,66,9",0.464330
4,"21,27,56,58",0.460263
4,"21,27,56,62",0.437422
4,"21,27,56,66",0.429599
4,"21,27,56,9",0.422716
4,"21,27,56,60",0.450250
4,"21,27,52,58",0.490300
4,"21,27,52,62",0.455882
4,"21,27,52,66",0.459637
4,"21,27,52,9",0.442115
4,"21,27,52,60",0.480288
4,"21,27,29,34",0.463705
4,"21,27,29,58",0.491239
4,"21,27,29,40",0.483417
4,"21,27,29,3",0.435544
4,"21,27,29,48",0.471527
4,"21,27,29,62",0.456821
4,"21,27,29,66",0.462766
4,"21,27,29,9",0.443054
4,"21,27,29,60",0.481852
4,"21,27,34,58",0.463392
4,"21,27,34,40",0.456508
4,"21,27,34,48",0.443680
4,"21,27,34,62",0.431477
4,"21,27,34,66",0.437422
4,"21,27,34,9",0.420526
4,"21,27,34,60",0.454005
4,"21,27,58,62",0.459011
4,"21,27,58,66",0.462453
4,"21,27,58,9",0.443992
4,"21,27,58,60",0.483104
4,"21,27,40,48",0.465582
4,"21,27,40,62",0.454318
4,"21,27,40,66",0.455257
4,"21,27,40,9",0.437422
4,"21,27,40,60",0.475594
4,"21,27,3,48",0.419274
4,"21,27,3,62",0.406133
4,"21,27,3,66",0.413642
4,"21,27,3,60",0.428035
4,"21,27,48,62",0.438986
4,"21,27,48,66",0.447121
4,"21,27,48,9",0.424280
4,"21,27,48,60",0.465895
4,"21,27,62,66",0.429287
4,"21,27,62,9",0.413329
4,"21,27,66,9",0.417397
4,"21,56,58,62",0.622028
4,"21,56,58,66",0.609512
4,"21,56,58,9",0.591990
4,"21,56,58,70",0.400188
4,"21,56,58,60",0.637359
4,"21,56,62,66",0.582916
4,"21,56,62,9",0.564143
4,"21,56,66,9",0.555069
4,"21,50,52,58",0.406446
4,"21,52,58,62",0.652378
4,"21,52,58,66",0.651439
4,"21,52,58,9",0.620150
4,"21,52,58,70",0.417710
4,"21,52,58,60",0.679287
4,"21,52,62,66",0.613267
4,"21,52,62,9",0.583542
4,"21,52,62,70",0.403317
4,"21,52,66,9",0.583229
4,"21,31,34,58",0.516583
4,"21,31,34,40",0.513454
4,"21,31,34,48",0.481539
4,"21,31,34,62",0.484668
4,"21,31,34,66",0.496871
4,"21,31,34,9",0.466521
4,"21,31,34,60",0.512829
4,"21,31,58,62",0.511264
4,"21,31,58,66",0.524093
4,"21,31,58,9",0.488110
4,"21,31,58,60",0.541927
4,"21,31,40,48",0.506884
4,"21,31,40,62",0.508761
4,"21,31,40,66",0.520338
4,"21,31,40,9",0.484668
4,"21,31,40,60",0.537860
4,"21,31,48,62",0.476220
4,"21,31,48,66",0.494994
4,"21,31,48,9",0.453066
4,"21,31,48,60",0.509387
4,"21,31,62,66",0.490300
4,"21,31,62,9",0.456821
4,"21,31,66,9",0.467146
4,"21,29,34,58",0.659574
4,"21,29,34,40",0.652691
4,"21,29,34,48",0.619837
4,"21,29,34,62",0.622028
4,"21,29,34,66",0.623279
4,"21,29,34,9",0.595745
4,"21,29,34,70",0.413955
4,"21,29,34,60",0.647059
4,"21,29,58,62",0.650814
4,"21,29,58,66",0.652065
4,"21,29,58,9",0.619837
4,"21,29,58,70",0.419274
4,"21,29,58,60",0.678348
4,"21,29,40,48",0.643304
4,"21,29,40,62",0.646120
4,"21,29,40,66",0.644869
4,"21,29,40,9",0.613267
4,"21,29,40,70",0.419587
4,"21,29,40,60",0.670839
4,"21,29,3,48",0.576345
4,"21,29,3,62",0.577284
4,"21,29,3,66",0.582290
4,"21,29,3,9",0.550375
4,"21,29,3,60",0.602003
4,"21,29,48,62",0.610763
4,"21,29,48,66",0.620776
4,"21,29,48,9",0.580100
4,"21,29,48,60",0.643617
4,"21,29,62,66",0.613892
4,"21,29,62,9",0.583229
4,"21,29,62,70",0.404881
4,"21,29,66,9",0.584168
4,"21,34,58,62",0.623279
4,"21,34,58,66",0.624218
4,"21,34,58,9",0.596058
4,"21,34,58,70",0.413642
4,"21,34,58,60",0.647997
4,"21,34,40,48",0.613892
4,"21,34,40,62",0.619524
4,"21,34,40,66",0.617960
4,"21,34,40,9",0.590113
4,"21,34,40,70",0.413955
4,"21,34,40,60",0.641427
4,"21,34,48,62",0.583229
4,"21,34,48,66",0.592929
4,"21,34,48,9",0.556320
4,"21,34,48,60",0.613267
4,"21,34,62,66",0.588861
4,"21,34,62,9",0.561952
4,"21,34,66,9",0.562578
4,"21,58,62,66",0.616395
4,"21,58,62,9",0.585732
4,"21,58,62,70",0.404881
4,"21,58,66,9",0.585106
4,"21,40,48,62",0.610763
4,"21,40,48,66",0.615770
4,"21,40,48,9",0.575720
4,"21,40,48,60",0.639862
4,"21,40,62,66",0.611702
4,"21,40,62,9",0.581977
4,"21,40,62,70",0.404881
4,"21,40,66,9",0.578849
4,"21,3,48,62",0.542240
4,"21,3,48,66",0.553191
4,"21,3,48,9",0.515332
4,"21,3,48,60",0.569462
4,"21,3,62,66",0.549124
4,"21,3,62,9",0.520025
4,"21,3,66,9",0.524406
4,"21,25,48,62",0.560388
4,"21,25,48,66",0.567584
4,"21,25,48,9",0.525031
4,"21,25,48,60",0.591677
4,"21,25,62,66",0.553191
4,"21,25,62,9",0.516270
4,"21,25,66,9",0.518461
4,"21,48,62,66",0.584793
4,"21,48,62,9",0.545682
4,"21,48,66,9",0.553817
4,"21,62,66,9",0.550375
4,"36,42,44,72",0.530663
4,"36,42,44,68",0.436796
4,"36,42,44,74",0.498123
4,"36,42,44,7",0.646433
4,"36,42,44,64",0.622653
4,"36,42,44,56",0.642365
4,"36,42,44,50",0.403942
4,"36,42,44,52",0.677409
4,"36,42,44,58",0.678974
4,"36,42,44,48",0.652691
4,"36,42,44,62",0.654255
4,"36,42,44,66",0.647997
4,"36,42,44,9",0.609825
4,"36,42,44,70",0.430851
4,"36,42,44,60",0.671151
4,"36,42,72,74",0.415832
